airline,airline ID,source airport,_from,destination airport,_to,codeshare,stops,equipment
AB,214,ZTH,airports/1488,MUC,airports/346,,0,738
AB,214,ZTH,airports/1488,VIE,airports/1613,,0,320 E90
ABJ,43,GNM,airports/7407,SSA,airports/2621,,0,EMB
ABJ,43,LAZ,airports/2582,GNM,airports/7407,,0,EMB
ABJ,43,SSA,airports/2621,LAZ,airports/2582,,0,EMB
AC,330,ABJ,airports/253,BRU,airports/302,,1,333
AC,330,ABJ,airports/253,OUA,airports/246,Y,0,332
AC,330,ADD,airports/1107,JED,airports/2072,Y,0,333
AC,330,AMS,airports/580,CPH,airports/609,Y,0,319 321
AC,330,ANU,airports/2874,YYZ,airports/193,,0,320
AC,330,ATL,airports/3682,DEN,airports/3751,Y,0,CR7
AC,330,ATL,airports/3682,YYZ,airports/193,Y,0,CRA CRJ
AC,330,AUA,airports/2895,YYZ,airports/193,,0,319
AC,330,AUH,airports/2179,YYZ,airports/193,,0,77W
AC,330,AZS,airports/5810,YUL,airports/146,,0,320
AC,330,AZS,airports/5810,YYZ,airports/193,,0,319
AC,330,BAH,airports/2057,DOH,airports/11051,Y,0,333
AC,330,BCN,airports/1218,YYZ,airports/193,Y,0,763
AC,330,BDA,airports/4069,YYZ,airports/193,,0,319
AC,330,BDL,airports/3825,YUL,airports/146,Y,0,BEH
AC,330,BDL,airports/3825,YYZ,airports/193,Y,0,BEH
AC,330,BGI,airports/2875,YYZ,airports/193,,0,319
AC,330,BJM,airports/1120,NBO,airports/4059,Y,0,332
AC,330,BKK,airports/3885,ICN,airports/3930,Y,0,333 777
AC,330,BKK,airports/3885,NRT,airports/2279,Y,0,777
AC,330,BNA,airports/3690,YYZ,airports/193,Y,0,CRJ
AC,330,BOG,airports/2709,YYZ,airports/193,,0,763
AC,330,BOS,airports/3448,YHZ,airports/73,Y,0,CRJ
AC,330,BOS,airports/3448,YOW,airports/100,Y,0,DH1
AC,330,BOS,airports/3448,YUL,airports/146,Y,0,CRJ DH3
AC,330,BOS,airports/3448,YYZ,airports/193,,0,E90 E75
AC,330,BRU,airports/302,BJM,airports/1120,Y,0,332
AC,330,BRU,airports/302,COO,airports/245,Y,0,332
AC,330,BRU,airports/302,DKR,airports/1084,Y,0,333
AC,330,BRU,airports/302,DLA,airports/897,Y,0,333
AC,330,BRU,airports/302,KGL,airports/1165,Y,0,332
AC,330,BRU,airports/302,LAD,airports/951,Y,0,333
AC,330,BRU,airports/302,OUA,airports/246,Y,0,333
AC,330,BRU,airports/302,YUL,airports/146,,0,333
AC,330,BRU,airports/302,YYZ,airports/193,Y,0,332
AC,330,BWI,airports/3849,YYZ,airports/193,Y,0,DH1
AC,330,CCC,airports/1901,YYZ,airports/193,,0,319
AC,330,CDG,airports/1382,YUL,airports/146,,0,77W
AC,330,CDG,airports/1382,YYZ,airports/193,,0,77W
AC,330,CKY,airports/4162,DKR,airports/1084,Y,0,333
AC,330,CLE,airports/3486,YYZ,airports/193,Y,0,DH1
AC,330,CLT,airports/3876,YYZ,airports/193,Y,0,CRJ
AC,330,CMH,airports/3759,YYZ,airports/193,Y,0,DH1
AC,330,COO,airports/245,ABJ,airports/253,Y,0,332
AC,330,CPH,airports/609,AMS,airports/580,Y,0,319
AC,330,CPH,airports/609,OSL,airports/644,Y,0,321
AC,330,CPH,airports/609,VNO,airports/3959,Y,0,M80
AC,330,CPH,airports/609,WAW,airports/679,Y,0,M80
AC,330,CPH,airports/609,YYZ,airports/193,,0,763
AC,330,CUN,airports/1852,YUL,airports/146,,0,319
AC,330,CUN,airports/1852,YYC,airports/178,,0,319
AC,330,CUN,airports/1852,YYZ,airports/193,,0,319
AC,330,CVG,airports/3488,YYZ,airports/193,Y,0,CRJ
AC,330,CZM,airports/1800,YUL,airports/146,,0,319
AC,330,DCA,airports/3520,YOW,airports/100,Y,0,CRJ
AC,330,DCA,airports/3520,YUL,airports/146,Y,0,CRJ
AC,330,DCA,airports/3520,YYZ,airports/193,,0,E75
AC,330,DEL,airports/3093,BRU,airports/302,Y,0,332
AC,330,DEN,airports/3751,ATL,airports/3682,Y,0,CR7
AC,330,DEN,airports/3751,MSY,airports/3861,Y,0,738 739
AC,330,DEN,airports/3751,YEG,airports/49,Y,0,CRJ 319 E70
AC,330,DEN,airports/3751,YMM,airports/90,Y,0,CR7
AC,330,DEN,airports/3751,YQR,airports/120,Y,0,CRJ
AC,330,DEN,airports/3751,YUL,airports/146,,0,E90
AC,330,DEN,airports/3751,YVR,airports/156,Y,0,319 320 CR7 738
AC,330,DEN,airports/3751,YWG,airports/160,Y,0,ERJ
AC,330,DEN,airports/3751,YXE,airports/166,Y,0,ERJ
AC,330,DEN,airports/3751,YYC,airports/178,Y,0,CRJ 738 320 739
AC,330,DEN,airports/3751,YYZ,airports/193,,0,E90
AC,330,DFW,airports/3670,YYZ,airports/193,,0,E75
AC,330,DKR,airports/1084,BRU,airports/302,Y,0,333
AC,330,DKR,airports/1084,CKY,airports/4162,Y,0,333
AC,330,DLA,airports/897,BRU,airports/302,Y,0,333
AC,330,DLA,airports/897,FIH,airports/1020,Y,0,333
AC,330,DOH,airports/11051,BAH,airports/2057,Y,0,333
AC,330,DOH,airports/11051,FRA,airports/340,Y,0,333
AC,330,DTW,airports/3645,YYZ,airports/193,Y,0,CRJ BEH
AC,330,DUB,airports/599,YYZ,airports/193,Y,0,763
AC,330,EBB,airports/1187,BRU,airports/302,Y,0,332
AC,330,EWR,airports/3494,MSY,airports/3861,Y,0,319 E70 320 738
AC,330,EWR,airports/3494,YEG,airports/49,Y,0,319
AC,330,EWR,airports/3494,YUL,airports/146,Y,0,CRJ
AC,330,EWR,airports/3494,YVR,airports/156,,0,319
AC,330,EWR,airports/3494,YYC,airports/178,,0,E90
AC,330,EWR,airports/3494,YYZ,airports/193,,0,E75 E90
AC,330,EZE,airports/3988,SCL,airports/2650,,0,763
AC,330,FCO,airports/1555,YYZ,airports/193,,0,333
AC,330,FDF,airports/2878,YUL,airports/146,,0,319
AC,330,FIH,airports/1020,BRU,airports/302,Y,0,333
AC,330,FIH,airports/1020,DLA,airports/897,Y,0,333
AC,330,FLL,airports/3533,YUL,airports/146,,0,320
AC,330,FLL,airports/3533,YYZ,airports/193,,0,320
AC,330,FRA,airports/340,DOH,airports/11051,Y,0,333
AC,330,FRA,airports/340,JED,airports/2072,Y,0,333
AC,330,FRA,airports/340,LCA,airports/1197,Y,0,319 321
AC,330,FRA,airports/340,NAP,airports/1561,Y,0,321
AC,330,FRA,airports/340,VLC,airports/1246,Y,0,319
AC,330,FRA,airports/340,VNO,airports/3959,Y,0,321
AC,330,FRA,airports/340,YOW,airports/100,,0,333
AC,330,FRA,airports/340,YUL,airports/146,,0,333
AC,330,FRA,airports/340,YVR,airports/156,Y,0,744
AC,330,FRA,airports/340,YYC,airports/178,,0,77W
AC,330,FRA,airports/340,YYZ,airports/193,,0,77W
AC,330,GCM,airports/1926,YYZ,airports/193,,0,E90
AC,330,GDN,airports/668,CPH,airports/609,Y,0,M80
AC,330,GGT,airports/1941,YYZ,airports/193,,0,E90
AC,330,GND,airports/2882,YYZ,airports/193,,0,319
AC,330,GRU,airports/2564,YYZ,airports/193,,0,763
AC,330,GVA,airports/1665,YUL,airports/146,,0,333
AC,330,HAV,airports/1909,YYZ,airports/193,,0,E90
AC,330,HKG,airports/3077,YVR,airports/156,,0,77W
AC,330,HKG,airports/3077,YYZ,airports/193,,0,77L
AC,330,HND,airports/2359,YVR,airports/156,,0,763
AC,330,HNL,airports/3728,YVR,airports/156,,0,763
AC,330,HOG,airports/1910,YUL,airports/146,,0,319
AC,330,HOG,airports/1910,YYZ,airports/193,,0,319
AC,330,IAD,airports/3714,MSY,airports/3861,Y,0,ERJ CR7 738 E70 739
AC,330,IAD,airports/3714,YOW,airports/100,Y,0,ERJ
AC,330,IAD,airports/3714,YUL,airports/146,Y,0,ERJ CRJ
AC,330,IAD,airports/3714,YYZ,airports/193,Y,0,ERJ CRJ CR7
AC,330,IAH,airports/3550,MSY,airports/3861,Y,0,CR7 320 73G 738 E70 ERJ 319
AC,330,IAH,airports/3550,YEG,airports/49,Y,0,738 320 737 319
AC,330,IAH,airports/3550,YUL,airports/146,Y,0,E70
AC,330,IAH,airports/3550,YYC,airports/178,Y,0,CRA 738 320 739
AC,330,IAH,airports/3550,YYZ,airports/193,Y,0,CRA
AC,330,ICN,airports/3930,BKK,airports/3885,Y,0,333 777
AC,330,ICN,airports/3930,YVR,airports/156,,0,763
AC,330,IND,airports/3585,YYZ,airports/193,Y,0,CRJ
AC,330,IST,airports/1701,YYZ,airports/193,,0,763 77W
AC,330,JED,airports/2072,ADD,airports/1107,Y,0,333
AC,330,JED,airports/2072,FRA,airports/340,Y,0,333
AC,330,JED,airports/2072,IST,airports/1701,,0,321
AC,330,JFK,airports/3797,YYZ,airports/193,Y,0,CRA
AC,330,KGL,airports/1165,EBB,airports/1187,Y,0,332
AC,330,KGL,airports/1165,NBO,airports/4059,Y,0,332
AC,330,KIN,airports/1779,YYZ,airports/193,,0,319
AC,330,LAD,airports/951,FIH,airports/1020,Y,0,333
AC,330,LAS,airports/3877,YUL,airports/146,,0,763
AC,330,LAS,airports/3877,YVR,airports/156,,0,319
AC,330,LAS,airports/3877,YYC,airports/178,,0,319
AC,330,LAS,airports/3877,YYZ,airports/193,,0,763 319
AC,330,LAX,airports/3484,YLW,airports/87,Y,0,CR7
AC,330,LAX,airports/3484,YUL,airports/146,,0,319
AC,330,LAX,airports/3484,YVR,airports/156,,0,319
AC,330,LAX,airports/3484,YYC,airports/178,,0,319
AC,330,LAX,airports/3484,YYZ,airports/193,,0,320 321
AC,330,LCA,airports/1197,FRA,airports/340,Y,0,319 321
AC,330,LGA,airports/3697,YOW,airports/100,Y,0,CRJ
AC,330,LGA,airports/3697,YUL,airports/146,,0,E75
AC,330,LGA,airports/3697,YYZ,airports/193,,0,E90 E75
AC,330,LHR,airports/507,YEG,airports/49,,0,763
AC,330,LHR,airports/507,YHZ,airports/73,,0,763
AC,330,LHR,airports/507,YOW,airports/100,,0,763
AC,330,LHR,airports/507,YUL,airports/146,,0,77W
AC,330,LHR,airports/507,YVR,airports/156,,0,77W
AC,330,LHR,airports/507,YYC,airports/178,,0,333
AC,330,LHR,airports/507,YYT,airports/189,,0,319
AC,330,LHR,airports/507,YYZ,airports/193,,0,77L 763 77W 333
AC,330,LIM,airports/2789,YYZ,airports/193,,0,763
AC,330,LIR,airports/1881,YYZ,airports/193,,0,319
AC,330,MBJ,airports/1780,YHZ,airports/73,,0,319
AC,330,MBJ,airports/1780,YUL,airports/146,,0,319
AC,330,MBJ,airports/1780,YYZ,airports/193,,0,319
AC,330,MCI,airports/3458,YYZ,airports/193,Y,0,CRJ
AC,330,MCO,airports/3878,YUL,airports/146,,0,319
AC,330,MCO,airports/3878,YYZ,airports/193,,0,319
AC,330,MDT,airports/3542,YYZ,airports/193,Y,0,BEH
AC,330,MEX,airports/1824,YVR,airports/156,,0,319
AC,330,MEX,airports/1824,YYZ,airports/193,,0,319
AC,330,MIA,airports/3576,GUA,airports/1767,Y,0,E90
AC,330,MIA,airports/3576,YYZ,airports/193,,0,E90
AC,330,MKE,airports/3717,YYZ,airports/193,Y,0,CRJ
AC,330,MSP,airports/3858,YYZ,airports/193,Y,0,CRA CRJ
AC,330,MSY,airports/3861,DEN,airports/3751,Y,0,320 738 ERJ
AC,330,MSY,airports/3861,EWR,airports/3494,Y,0,738 ERJ 320 319
AC,330,MSY,airports/3861,IAD,airports/3714,Y,0,320 E70 319 CR7
AC,330,MSY,airports/3861,IAH,airports/3550,Y,0,319 738 73G 320 ERJ
AC,330,MSY,airports/3861,ORD,airports/3830,Y,0,320 CR7 319 ERJ
AC,330,MSY,airports/3861,YYZ,airports/193,Y,0,CRA
AC,330,MUC,airports/346,SOF,airports/1194,Y,0,E95
AC,330,MUC,airports/346,YUL,airports/146,Y,0,333
AC,330,MUC,airports/346,YVR,airports/156,Y,0,333
AC,330,MUC,airports/346,YYZ,airports/193,,0,77W
AC,330,NAP,airports/1561,FRA,airports/340,Y,0,320 321 319
AC,330,NAS,airports/1953,YYZ,airports/193,,0,319
AC,330,NBO,airports/4059,BRU,airports/302,Y,0,332
AC,330,NRT,airports/2279,BKK,airports/3885,Y,0,777
AC,330,NRT,airports/2279,YVR,airports/156,,0,763
AC,330,NRT,airports/2279,YYC,airports/178,,0,763
AC,330,NRT,airports/2279,YYZ,airports/193,,0,77W
AC,330,OGG,airports/3456,YVR,airports/156,,0,763
AC,330,ORD,airports/3830,MSY,airports/3861,Y,0,320 CR7 ERJ 319
AC,330,ORD,airports/3830,YEG,airports/49,Y,0,E70 CR7
AC,330,ORD,airports/3830,YHZ,airports/73,Y,0,ERJ
AC,330,ORD,airports/3830,YOW,airports/100,Y,0,ERJ E70
AC,330,ORD,airports/3830,YQB,airports/111,Y,0,ERJ
AC,330,ORD,airports/3830,YQR,airports/120,Y,0,CRJ
AC,330,ORD,airports/3830,YUL,airports/146,,0,E75
AC,330,ORD,airports/3830,YVR,airports/156,Y,0,319 320 739 737 738
AC,330,ORD,airports/3830,YWG,airports/160,Y,0,ERJ CRJ
AC,330,ORD,airports/3830,YXU,airports/174,Y,0,CRJ
AC,330,ORD,airports/3830,YYC,airports/178,Y,0,CR7 737
AC,330,ORD,airports/3830,YYZ,airports/193,,0,E75
AC,330,OUA,airports/246,ABJ,airports/253,Y,0,333
AC,330,OUA,airports/246,BRU,airports/302,Y,0,333
AC,330,PAP,airports/1897,YUL,airports/146,,0,763
AC,330,PDX,airports/3720,YVR,airports/156,Y,0,DH3
AC,330,PDX,airports/3720,YYC,airports/178,Y,0,CRJ
AC,330,PEK,airports/3364,YVR,airports/156,,0,330 77W
AC,330,PEK,airports/3364,YYZ,airports/193,,0,77W
AC,330,PHL,airports/3752,YYZ,airports/193,,0,E75
AC,330,PHX,airports/3462,YYZ,airports/193,,0,319
AC,330,PIT,airports/3570,YYZ,airports/193,Y,0,DH1
AC,330,PLS,airports/1754,YUL,airports/146,,0,319
AC,330,PLS,airports/1754,YYZ,airports/193,,0,E90
AC,330,POP,airports/1761,YHZ,airports/73,,0,319
AC,330,POP,airports/1761,YYZ,airports/193,,0,319
AC,330,PTP,airports/2881,YUL,airports/146,,0,319
AC,330,PUJ,airports/1760,YUL,airports/146,,0,319
AC,330,PUJ,airports/1760,YYZ,airports/193,,0,319
AC,330,PVG,airports/3406,YVR,airports/156,,0,763
AC,330,PVG,airports/3406,YYZ,airports/193,,0,77L
AC,330,PVR,airports/1836,YVR,airports/156,,0,319
AC,330,PVR,airports/1836,YYC,airports/178,,0,319
AC,330,RDU,airports/3626,YYZ,airports/193,Y,0,CRJ
AC,330,ROC,airports/3622,YYZ,airports/193,Y,0,BEH
AC,330,RSW,airports/3793,YYZ,airports/193,,0,320
AC,330,SAN,airports/3731,YYZ,airports/193,,0,319
AC,330,SCL,airports/2650,EZE,airports/3988,,0,763
AC,330,SCL,airports/2650,YYZ,airports/193,,0,763
AC,330,SEA,airports/3577,YVR,airports/156,Y,0,DH3
AC,330,SEA,airports/3577,YYZ,airports/193,,0,E90
AC,330,SFO,airports/3469,YEG,airports/49,Y,0,CR7
AC,330,SFO,airports/3469,YUL,airports/146,,0,319
AC,330,SFO,airports/3469,YVR,airports/156,,0,E90 320 319
AC,330,SFO,airports/3469,YYC,airports/178,Y,0,CR7
AC,330,SFO,airports/3469,YYJ,airports/184,Y,0,CRJ
AC,330,SFO,airports/3469,YYZ,airports/193,,0,320
AC,330,SJD,airports/1840,YYC,airports/178,,0,319
AC,330,SJO,airports/1885,YYZ,airports/193,,0,319
AC,330,SNU,airports/1918,YHZ,airports/73,,0,320
AC,330,SNU,airports/1918,YUL,airports/146,,0,319
AC,330,SNU,airports/1918,YYZ,airports/193,,0,319
AC,330,STL,airports/3678,YYZ,airports/193,Y,0,CRJ
AC,330,SYD,airports/3361,YVR,airports/156,,0,77L
AC,330,SYR,airports/3745,YYZ,airports/193,Y,0,BEH
AC,330,TLV,airports/1590,YUL,airports/146,,0,763
AC,330,TLV,airports/1590,YYZ,airports/193,,0,763
AC,330,TPA,airports/3646,YYZ,airports/193,,0,319
AC,330,TRD,airports/665,CPH,airports/609,Y,0,M80
AC,330,UVF,airports/2894,YYZ,airports/193,,0,319
AC,330,VIE,airports/1613,YYZ,airports/193,Y,0,763
AC,330,VLC,airports/1246,FRA,airports/340,Y,0,319
AC,330,VNO,airports/3959,CPH,airports/609,Y,0,M80
AC,330,VNO,airports/3959,FRA,airports/340,Y,0,320 321
AC,330,VRA,airports/1923,YUL,airports/146,,0,320
AC,330,VRA,airports/1923,YYC,airports/178,,0,319
AC,330,VRA,airports/1923,YYZ,airports/193,,0,319
AC,330,WAW,airports/679,CPH,airports/609,Y,0,M80
AC,330,WAW,airports/679,YYZ,airports/193,,0,788
AC,330,YAM,airports/21,YYZ,airports/193,Y,0,DH1
AC,330,YBC,airports/27,YUL,airports/146,Y,0,DH1
AC,330,YBC,airports/27,YYY,airports/192,Y,0,DH1
AC,330,YBG,airports/28,YUL,airports/146,Y,0,DH1
AC,330,YBL,airports/30,YQQ,airports/119,Y,0,BEH
AC,330,YCD,airports/33,YVR,airports/156,Y,0,DH3
AC,330,YCG,airports/34,YVR,airports/156,Y,0,DH3
AC,330,YCG,airports/34,YYC,airports/178,Y,0,DH3
AC,330,YDF,airports/45,YHZ,airports/73,Y,0,CRJ DH1
AC,330,YDF,airports/45,YYR,airports/188,Y,0,BEH
AC,330,YDF,airports/45,YYT,airports/189,Y,0,BEH
AC,330,YDF,airports/45,YYZ,airports/193,,0,E90
AC,330,YEG,airports/49,DEN,airports/3751,Y,0,CR7 CRJ 319 E70
AC,330,YEG,airports/49,EWR,airports/3494,Y,0,319
AC,330,YEG,airports/49,IAH,airports/3550,Y,0,738 320 737 319
AC,330,YEG,airports/49,LHR,airports/507,,0,763
AC,330,YEG,airports/49,ORD,airports/3830,Y,0,E70 CR7
AC,330,YEG,airports/49,SFO,airports/3469,Y,0,CR7
AC,330,YEG,airports/49,YMM,airports/90,Y,0,DH4
AC,330,YEG,airports/49,YOW,airports/100,,0,E90
AC,330,YEG,airports/49,YQR,airports/120,Y,0,DH3
AC,330,YEG,airports/49,YQU,airports/122,Y,0,DH3
AC,330,YEG,airports/49,YUL,airports/146,,0,320
AC,330,YEG,airports/49,YVR,airports/156,,0,E90 320 319
AC,330,YEG,airports/49,YWG,airports/160,Y,0,CRJ
AC,330,YEG,airports/49,YXE,airports/166,Y,0,DH3
AC,330,YEG,airports/49,YYC,airports/178,Y,0,DH4 CRJ DH3
AC,330,YEG,airports/49,YYZ,airports/193,,0,320 319 E90
AC,330,YEG,airports/49,YZF,airports/196,Y,0,CRJ
AC,330,YFC,airports/56,YHZ,airports/73,,0,BEH
AC,330,YFC,airports/56,YOW,airports/100,Y,0,DH1
AC,330,YFC,airports/56,YUL,airports/146,Y,0,DH1 DH4
AC,330,YFC,airports/56,YYZ,airports/193,Y,0,DH4
AC,330,YGK,airports/61,YYZ,airports/193,Y,0,BEH
AC,330,YGP,airports/63,YGR,airports/65,Y,0,DH3 DH1
AC,330,YGP,airports/63,YQB,airports/111,Y,0,DH1 DH3
AC,330,YGR,airports/65,YGP,airports/63,Y,0,DH1 DH3
AC,330,YHZ,airports/73,BOS,airports/3448,Y,0,CRJ
AC,330,YHZ,airports/73,LHR,airports/507,,0,763
AC,330,YHZ,airports/73,ORD,airports/3830,Y,0,ERJ
AC,330,YHZ,airports/73,YDF,airports/45,Y,0,DH1 CRJ
AC,330,YHZ,airports/73,YFC,airports/56,,0,BEH
AC,330,YHZ,airports/73,YOW,airports/100,,0,E90
AC,330,YHZ,airports/73,YQM,airports/117,,0,BEH
AC,330,YHZ,airports/73,YQX,airports/125,Y,0,CRJ CRA
AC,330,YHZ,airports/73,YQY,airports/126,Y,0,DH1
AC,330,YHZ,airports/73,YSJ,airports/135,,0,BEH
AC,330,YHZ,airports/73,YUL,airports/146,,0,320 E90 319 E75
AC,330,YHZ,airports/73,YYG,airports/182,,0,BEH
AC,330,YHZ,airports/73,YYR,airports/188,Y,0,CRJ
AC,330,YHZ,airports/73,YYT,airports/189,,0,E90
AC,330,YHZ,airports/73,YYZ,airports/193,,0,E90 320 763 319
AC,330,YKA,airports/78,YVR,airports/156,Y,0,DH3
AC,330,YKA,airports/78,YYC,airports/178,Y,0,DH3
AC,330,YLW,airports/87,LAX,airports/3484,Y,0,CR7
AC,330,YLW,airports/87,YVR,airports/156,Y,0,DH3 CRJ
AC,330,YLW,airports/87,YYC,airports/178,Y,0,DH3 CRJ
AC,330,YMM,airports/90,DEN,airports/3751,Y,0,CR7
AC,330,YMM,airports/90,YEG,airports/49,Y,0,DH4
AC,330,YMM,airports/90,YVR,airports/156,Y,0,CRJ
AC,330,YMM,airports/90,YYC,airports/178,Y,0,CRA DH4 CRJ
AC,330,YMM,airports/90,YYZ,airports/193,,0,E90 320 319
AC,330,YOW,airports/100,BOS,airports/3448,Y,0,DH1
AC,330,YOW,airports/100,DCA,airports/3520,Y,0,CRJ
AC,330,YOW,airports/100,FRA,airports/340,,0,333
AC,330,YOW,airports/100,IAD,airports/3714,Y,0,ERJ
AC,330,YOW,airports/100,LGA,airports/3697,Y,0,CRJ
AC,330,YOW,airports/100,LHR,airports/507,,0,763
AC,330,YOW,airports/100,ORD,airports/3830,Y,0,ERJ E70
AC,330,YOW,airports/100,YEG,airports/49,,0,E90 320
AC,330,YOW,airports/100,YFC,airports/56,Y,0,DH1
AC,330,YOW,airports/100,YHZ,airports/73,,0,E90
AC,330,YOW,airports/100,YQB,airports/111,Y,0,DH1
AC,330,YOW,airports/100,YQM,airports/117,Y,0,CRJ
AC,330,YOW,airports/100,YUL,airports/146,,0,E90
AC,330,YOW,airports/100,YVR,airports/156,,0,320 763
AC,330,YOW,airports/100,YWG,airports/160,Y,0,CRA
AC,330,YOW,airports/100,YXU,airports/174,Y,0,DH1
AC,330,YOW,airports/100,YYC,airports/178,,0,E90 320
AC,330,YOW,airports/100,YYT,airports/189,Y,0,CRA
AC,330,YOW,airports/100,YYZ,airports/193,,0,320 319 E90 763 E75
AC,330,YPR,airports/108,YVR,airports/156,Y,0,DH3
AC,330,YQB,airports/111,ORD,airports/3830,Y,0,ERJ
AC,330,YQB,airports/111,YGP,airports/63,Y,0,DH3 DH1
AC,330,YQB,airports/111,YOW,airports/100,Y,0,DH1
AC,330,YQB,airports/111,YUL,airports/146,Y,0,DH4 DH1 DH3
AC,330,YQB,airports/111,YYZ,airports/193,Y,0,DH4
AC,330,YQB,airports/111,YZV,airports/202,Y,0,DH1
AC,330,YQF,airports/112,YYC,airports/178,,0,BEH
AC,330,YQG,airports/113,YYZ,airports/193,,0,319
AC,330,YQL,airports/116,YYC,airports/178,Y,0,BEH
AC,330,YQM,airports/117,YHZ,airports/73,,0,BEH
AC,330,YQM,airports/117,YOW,airports/100,Y,0,CRJ
AC,330,YQM,airports/117,YUL,airports/146,Y,0,DH4
AC,330,YQM,airports/117,YYZ,airports/193,Y,0,DH4 CRJ
AC,330,YQQ,airports/119,YVR,airports/156,Y,0,BEH
AC,330,YQR,airports/120,DEN,airports/3751,Y,0,CRJ
AC,330,YQR,airports/120,ORD,airports/3830,Y,0,CRJ
AC,330,YQR,airports/120,YEG,airports/49,Y,0,DH3
AC,330,YQR,airports/120,YVR,airports/156,Y,0,CRJ
AC,330,YQR,airports/120,YWG,airports/160,Y,0,CRJ
AC,330,YQR,airports/120,YYC,airports/178,Y,0,DH4
AC,330,YQR,airports/120,YYZ,airports/193,,0,E90
AC,330,YQT,airports/121,YWG,airports/160,Y,0,CRJ
AC,330,YQT,airports/121,YYZ,airports/193,Y,0,CRJ DH4
AC,330,YQU,airports/122,YEG,airports/49,Y,0,DH3
AC,330,YQU,airports/122,YYC,airports/178,Y,0,DH3 DH4
AC,330,YQX,airports/125,YHZ,airports/73,Y,0,CRA CRJ
AC,330,YQX,airports/125,YYR,airports/188,Y,0,BEH
AC,330,YQX,airports/125,YYT,airports/189,Y,0,BEH
AC,330,YQY,airports/126,YHZ,airports/73,Y,0,DH1
AC,330,YQY,airports/126,YYZ,airports/193,Y,0,CRJ
AC,330,YQZ,airports/127,YVR,airports/156,Y,0,BEH
AC,330,YQZ,airports/127,YWL,airports/162,,0,BEH
AC,330,YSB,airports/133,YYZ,airports/193,Y,0,DH1
AC,330,YSJ,airports/135,YHZ,airports/73,,0,BEH
AC,330,YSJ,airports/135,YUL,airports/146,Y,0,DH1
AC,330,YSJ,airports/135,YYZ,airports/193,Y,0,DH4
AC,330,YTS,airports/143,YYZ,airports/193,Y,0,DH1
AC,330,YTZ,airports/144,YUL,airports/146,Y,0,DH4
AC,330,YUL,airports/146,AZS,airports/5810,,0,320
AC,330,YUL,airports/146,BDL,airports/3825,Y,0,BEH
AC,330,YUL,airports/146,BOS,airports/3448,Y,0,CRJ DH3
AC,330,YUL,airports/146,BRU,airports/302,,0,333
AC,330,YUL,airports/146,CCC,airports/1901,,0,319
AC,330,YUL,airports/146,CDG,airports/1382,,0,77W
AC,330,YUL,airports/146,CUN,airports/1852,,0,319
AC,330,YUL,airports/146,CZM,airports/1800,,0,319
AC,330,YUL,airports/146,DCA,airports/3520,Y,0,CRJ
AC,330,YUL,airports/146,DEN,airports/3751,,0,E90
AC,330,YUL,airports/146,EWR,airports/3494,Y,0,CRJ
AC,330,YUL,airports/146,FDF,airports/2878,,0,319
AC,330,YUL,airports/146,FLL,airports/3533,,0,320
AC,330,YUL,airports/146,FRA,airports/340,,0,333
AC,330,YUL,airports/146,GVA,airports/1665,,0,333
AC,330,YUL,airports/146,HOG,airports/1910,,0,319
AC,330,YUL,airports/146,IAD,airports/3714,Y,0,CR7 ERJ CRJ
AC,330,YUL,airports/146,IAH,airports/3550,Y,0,E70
AC,330,YUL,airports/146,LAS,airports/3877,,0,763
AC,330,YUL,airports/146,LAX,airports/3484,,0,319
AC,330,YUL,airports/146,LGA,airports/3697,,0,E75
AC,330,YUL,airports/146,LHR,airports/507,,0,77W
AC,330,YUL,airports/146,MBJ,airports/1780,,0,319
AC,330,YUL,airports/146,MCO,airports/3878,,0,319
AC,330,YUL,airports/146,MUC,airports/346,Y,0,333
AC,330,YUL,airports/146,ORD,airports/3830,,0,E75
AC,330,YUL,airports/146,PAP,airports/1897,,0,763
AC,330,YUL,airports/146,PTP,airports/2881,,0,319
AC,330,YUL,airports/146,PUJ,airports/1760,,0,319
AC,330,YUL,airports/146,SFO,airports/3469,,0,319
AC,330,YUL,airports/146,SNU,airports/1918,,0,319
